YEAR,CAR NAME,MODEL,ENGINE SIZE,CYLINDERS,FUEL TYPE,FUEL CONSUMPTION,CO2 EMISSIONS 
2000,NISSAN,FRONTIER V6 4X4,3.3,6,X,15.6,317
2000,NISSAN,FRONTIER V6 4X4,3.3,6,X,14.5,306
2000,NISSAN,MAXIMA,3,6,X,11.9,232
2000,NISSAN,MAXIMA,3,6,X,10.9,221
2000,NISSAN,PATHFINDER 4X4,3.3,6,X,15.6,317
2000,NISSAN,PATHFINDER 4X4,3.3,6,X,14.8,313
2000,NISSAN,QUEST,3.3,6,X,13.9,269
2000,NISSAN,XTERRA,2.4,4,X,12.6,255
2000,NISSAN,XTERRA V6,3.3,6,X,14.8,301
2000,NISSAN,XTERRA V6,3.3,6,X,14.2,297
2000,NISSAN,XTERRA V6 4X4,3.3,6,X,15.6,317
2000,NISSAN,XTERRA V6 4X4,3.3,6,X,14.5,306
2000,OLDSMOBILE,ALERO,2.4,4,X,10.7,209
2000,OLDSMOBILE,ALERO,2.4,4,X,11,212
2000,OLDSMOBILE,ALERO,3.4,6,X,12.1,228
2000,OLDSMOBILE,INTRIGUE,3.5,6,X,13.1,248
2000,OLDSMOBILE,SILHOUETTE,3.4,6,X,12.5,246
2000,PLYMOUTH,PROWLER,3.5,6,Z,13.8,271
2000,PONTIAC,BONNEVILLE,3.8,6,X,12.8,242
2000,PONTIAC,BONNEVILLE #,3.8,6,Z,13.5,253
2000,PONTIAC,FIREBIRD/FORMULA,3.8,6,X,12.4,235
2000,PONTIAC,FIREBIRD/FORMULA,3.8,6,X,12.3,230
2000,PONTIAC,FIREBIRD/FORMULA,5.7,8,Z,13.3,262
2000,PONTIAC,FIREBIRD/FORMULA,5.7,8,Z,13.3,253
2000,PONTIAC,FIREFLY,1,3,X,6,122
2000,PONTIAC,FIREFLY,1.3,4,X,7.8,163
2000,PONTIAC,FIREFLY,1.3,4,X,6.4,131
2000,PONTIAC,GRAND AM,2.4,4,X,10.7,209
2000,PONTIAC,GRAND AM,2.4,4,X,11,212
2000,PONTIAC,GRAND AM,3.4,6,X,12.1,228
2000,PONTIAC,GRAND PRIX,3.1,6,X,11.6,223
2000,PONTIAC,GRAND PRIX,3.8,6,X,12,228
2000,PONTIAC,GRAND PRIX #,3.8,6,Z,13.4,251
2000,PONTIAC,MONTANA,3.4,6,X,12.5,246
2000,PONTIAC,SUNFIRE,2.2,4,X,10.4,209
2000,PONTIAC,SUNFIRE,2.2,4,X,10.2,200
2000,PONTIAC,SUNFIRE,2.2,4,X,10.8,205
2000,PONTIAC,SUNFIRE,2.4,4,X,11,216
2000,PONTIAC,SUNFIRE,2.4,4,X,10.7,202
2000,PORSCHE,911 CARRERA,3.4,6,Z,14.3,269
2000,PORSCHE,911 CARRERA,3.4,6,Z,13.8,264
2000,PORSCHE,911 CARRERA 4,3.4,6,Z,14.3,274
2000,PORSCHE,911 CARRERA 4,3.4,6,Z,14.1,274
2000,PORSCHE,BOXSTER,2.7,6,Z,13.7,262
2000,PORSCHE,BOXSTER,2.7,6,Z,13.4,260
2000,PORSCHE,BOXSTER S,3.2,6,Z,14.2,274
2000,PORSCHE,BOXSTER S,3.2,6,Z,13.4,258
2000,SAAB,9-3 TURBO,2,4,X,11.9,239
2000,SAAB,9-3 TURBO,2,4,X,11.4,221
2000,SAAB,9-3 TURBO,2.3,4,X,11.6,223
2000,SAAB,9-5 TURBO,2.3,4,X,12.4,242
2000,SAAB,9-5 TURBO,2.3,4,X,11.7,225
2000,SAAB,9-5 TURBO,3,6,X,12.7,246
2000,SAAB,9-5 WAGON TURBO,2.3,4,X,12.4,242
2000,SAAB,9-5 WAGON TURBO,2.3,4,X,11.7,225
2000,SAAB,9-5 WAGON TURBO,3,6,X,12.7,246
2000,SATURN,LS,2.2,4,X,10.5,207
2000,SATURN,LS,2.2,4,X,10.8,205
2000,SATURN,LS,3,6,X,11.8,235
2000,SATURN,LW WAGON,2.2,4,X,10.7,212
2000,SATURN,LW WAGON,3,6,X,11.8,235
2000,SATURN,SC,1.9,4,X,8.8,172
2000,SATURN,SC,1.9,4,X,8.5,163
2000,SATURN,SC #,1.9,4,X,9.3,179
2000,SATURN,SC #,1.9,4,X,9,172
2000,SATURN,SL,1.9,4,X,8.8,170
2000,SATURN,SL,1.9,4,X,8,156
2000,SATURN,SL #,1.9,4,X,9.3,179
2000,SATURN,SL #,1.9,4,X,9,172
2000,SATURN,SW WAGON #,1.9,4,X,9.3,179
2000,SATURN,SW WAGON #,1.9,4,X,9,172
2000,SUBARU,FORESTER AWD,2.5,4,X,10.8,214
2000,SUBARU,FORESTER AWD,2.5,4,X,11,216
2000,SUBARU,IMPREZA AWD,2.2,4,X,10.3,207
2000,SUBARU,IMPREZA AWD,2.2,4,X,10.4,207
2000,SUBARU,IMPREZA AWD,2.5,4,X,10.4,209
2000,SUBARU,IMPREZA AWD,2.5,4,X,11.3,223
2000,SUBARU,IMPREZA WAGON AWD,2.2,4,X,10.3,207
2000,SUBARU,IMPREZA WAGON AWD,2.2,4,X,10.4,207
2000,SUBARU,LEGACY AWD,2.5,4,X,10.8,218
2000,SUBARU,LEGACY AWD,2.5,4,X,11,221
2000,SUBARU,LEGACY WAGON AWD,2.5,4,X,10.8,221
2000,SUBARU,LEGACY WAGON AWD,2.5,4,X,11,221
2000,SUZUKI,ESTEEM,1.6,4,X,8.6,175
2000,SUZUKI,ESTEEM,1.6,4,X,7.6,154
2000,SUZUKI,ESTEEM WAGON,1.8,4,X,9,179
2000,SUZUKI,ESTEEM WAGON,1.8,4,X,8.3,168
2000,SUZUKI,GRAND VITARA 4X4,2.5,6,X,12.6,264
2000,SUZUKI,GRAND VITARA 4X4,2.5,6,X,12.3,255
2000,SUZUKI,SWIFT,1.3,4,X,7.8,163
2000,SUZUKI,SWIFT,1.3,4,X,6.4,131
2000,SUZUKI,VITARA 4X4,2,4,X,10.3,216
2000,SUZUKI,VITARA 4X4,2,4,X,10.4,218
2000,SUZUKI,VITARA CONVERTIBLE 4X4,1.6,4,X,9.2,196
2000,SUZUKI,VITARA CONVERTIBLE 4X4,2,4,X,10.3,218
2000,SUZUKI,VITARA CONVERTIBLE 4X4,2,4,X,10.4,221
2000,TOYOTA,4RUNNER 4X4,2.7,4,X,12.6,262
2000,TOYOTA,4RUNNER 4X4,2.7,4,X,13.8,281
2000,TOYOTA,4RUNNER 4X4,3.4,6,X,14.1,294
2000,TOYOTA,4RUNNER 4X4,3.4,6,X,14.1,290
2000,TOYOTA,AVALON,3,6,X,11.2,218
2000,TOYOTA,CAMRY,2.2,4,X,10.4,207
2000,TOYOTA,CAMRY,2.2,4,X,10,198
2000,TOYOTA,CAMRY,3,6,X,11.9,232
2000,TOYOTA,CAMRY SOLARA,2.2,4,X,10.4,207
2000,TOYOTA,CAMRY SOLARA,3,6,X,11.9,232
2000,TOYOTA,CAMRY SOLARA,3,6,X,11.2,221
2000,TOYOTA,CAMRY SOLARA CONVERTIBLE,3,6,X,12.5,244
2000,TOYOTA,CELICA,1.8,4,X,8.8,175
2000,TOYOTA,CELICA,1.8,4,Z,10.2,205
2000,TOYOTA,CELICA,1.8,4,X,8.7,179
2000,TOYOTA,CELICA,1.8,4,Z,10.2,200
2000,TOYOTA,COROLLA,1.8,4,X,8,161
2000,TOYOTA,COROLLA,1.8,4,X,7.5,152
2000,TOYOTA,ECHO,1.5,4,X,7.4,152
2000,TOYOTA,ECHO,1.5,4,X,7,145
2000,TOYOTA,RAV4,2,4,X,9.9,202
2000,TOYOTA,RAV4,2,4,X,9.8,200
2000,TOYOTA,RAV4 4X4,2,4,X,10.8,223
2000,TOYOTA,RAV4 4X4,2,4,X,10.7,225
2000,TOYOTA,RAV4 SOFT TOP,2,4,X,9.9,202
2000,TOYOTA,RAV4 SOFT TOP,2,4,X,9.8,200
2000,TOYOTA,RAV4 SOFT TOP 4X4,2,4,X,10.4,218
2000,TOYOTA,RAV4 SOFT TOP 4X4,2,4,X,10.5,218
2000,TOYOTA,SIENNA,3,6,X,12.7,251
2000,TOYOTA,TACOMA,2.4,4,X,11.1,232
2000,TOYOTA,TACOMA,2.4,4,X,10.8,218
2000,TOYOTA,TACOMA,2.7,4,X,12.5,264
2000,TOYOTA,TACOMA,3.4,6,X,13.7,285
2000,TOYOTA,TACOMA 4X4,2.7,4,X,12.6,262
2000,TOYOTA,TACOMA 4X4,2.7,4,X,14.1,290
2000,TOYOTA,TACOMA 4X4,3.4,6,X,13.6,285
2000,TOYOTA,TACOMA 4X4,3.4,6,X,14.1,290
2000,TOYOTA,TUNDRA,3.4,6,X,14.1,292
2000,TOYOTA,TUNDRA,3.4,6,X,14.3,297
2000,TOYOTA,TUNDRA,4.7,8,X,15.6,320
2000,TOYOTA,TUNDRA 4X4,3.4,6,X,15.5,324
2000,TOYOTA,TUNDRA 4X4,3.4,6,X,15.4,320
2000,TOYOTA,TUNDRA 4X4,4.7,8,X,16.4,338
2000,VOLKSWAGEN,CABRIO,2,4,X,11.1,221
2000,VOLKSWAGEN,CABRIO,2,4,X,9.8,198
2000,VOLKSWAGEN,EUROVAN,2.8,6,X,15.8,313
2000,VOLKSWAGEN,EUROVAN CAMPER,2.8,6,X,16.8,331
2000,VOLKSWAGEN,GOLF,1.8,4,Z,10.7,216
2000,VOLKSWAGEN,GOLF,1.8,4,Z,9.7,196
2000,VOLKSWAGEN,GOLF,2,4,X,10.5,212
2000,VOLKSWAGEN,GOLF,2,4,X,9.8,196
2000,VOLKSWAGEN,GOLF TDI DIESEL,1.9,4,D,6.9,162
2000,VOLKSWAGEN,GOLF TDI DIESEL,1.9,4,D,5.6,138
2000,VOLKSWAGEN,GTI,1.8,4,Z,9.7,196
2000,VOLKSWAGEN,GTI,2,4,X,10.5,212
2000,VOLKSWAGEN,GTI,2,4,X,9.8,196
2000,VOLKSWAGEN,GTI,2.8,6,X,11.7,228
2000,VOLKSWAGEN,JETTA,1.8,4,Z,10.7,216
2000,VOLKSWAGEN,JETTA,1.8,4,Z,9.7,196
2000,VOLKSWAGEN,JETTA,2,4,X,10.5,212
2000,VOLKSWAGEN,JETTA,2,4,X,9.8,196
2000,VOLKSWAGEN,JETTA,2.8,6,X,12.6,246
2000,VOLKSWAGEN,JETTA,2.8,6,X,12.1,232
2000,VOLKSWAGEN,JETTA TDI DIESEL,1.9,4,D,6.9,162
2000,VOLKSWAGEN,JETTA TDI DIESEL,1.9,4,D,5.6,138
2000,VOLKSWAGEN,NEW BEETLE,1.8,4,Z,10.5,214
2000,VOLKSWAGEN,NEW BEETLE,1.8,4,Z,9.3,191
2000,VOLKSWAGEN,NEW BEETLE,2,4,X,10.5,212
2000,VOLKSWAGEN,NEW BEETLE,2,4,X,9.8,196
2000,VOLKSWAGEN,NEW BEETLE TDI DIESEL,1.9,4,D,6.9,162
2000,VOLKSWAGEN,NEW BEETLE TDI DIESEL,1.9,4,D,5.6,138
2000,VOLKSWAGEN,PASSAT,1.8,4,Z,11.7,223
2000,VOLKSWAGEN,PASSAT,1.8,4,Z,9.8,196
2000,VOLKSWAGEN,PASSAT,2.8,6,Z,13.1,251
2000,VOLKSWAGEN,PASSAT,2.8,6,Z,11.9,228
2000,VOLKSWAGEN,PASSAT WAGON,1.8,4,Z,11.7,223
2000,VOLKSWAGEN,PASSAT WAGON,1.8,4,Z,9.8,196
2000,VOLKSWAGEN,PASSAT WAGON,2.8,6,Z,13.1,251
2000,VOLKSWAGEN,PASSAT WAGON,2.8,6,Z,11.9,228
2000,VOLVO,C70 CONVERTIBLE TURBO,2.3,5,Z,12.6,248
2000,VOLVO,C70 CONVERTIBLE TURBO,2.3,5,Z,11.9,235
2000,VOLVO,C70 CONVERTIBLE TURBO,2.4,5,Z,12.4,244
2000,VOLVO,C70 TURBO,2.3,5,Z,12.4,239
2000,VOLVO,C70 TURBO,2.3,5,Z,11.5,225
2000,VOLVO,C70 TURBO,2.4,5,Z,12.1,237
2000,VOLVO,S70,2.4,5,Z,11.7,228
2000,VOLVO,S70,2.4,5,Z,11.1,218
2000,VOLVO,S70 AWD TURBO,2.4,5,Z,12.8,253
2000,VOLVO,S70 GLT TURBO,2.4,5,Z,12.1,237
2000,VOLVO,S70 T5 TURBO,2.3,5,Z,12.4,239
2000,VOLVO,S70 T5 TURBO,2.3,5,Z,11.5,225
2000,VOLVO,S80 2.9,2.9,6,Z,12.9,251
2000,VOLVO,S80 T-6,2.8,6,Z,13.5,260
2000,VOLVO,V70,2.4,5,Z,11.7,228
2000,VOLVO,V70,2.4,5,Z,11.1,218
2000,VOLVO,V70 AWD TURBO,2.4,5,Z,12.8,253
2000,VOLVO,V70 GLT TURBO,2.4,5,Z,12.1,237
2000,VOLVO,V70 T5 TURBO,2.3,5,Z,12.4,239
2000,VOLVO,V70 T5 TURBO,2.3,5,Z,11.5,225
2000,VOLVO,V70R AWD TURBO,2.4,5,Z,13.1,260
2001,ACURA,1.7EL,1.7,4,X,8,163
2001,ACURA,1.7EL,1.7,4,X,7.7,161
2001,ACURA,3.2CL,3.2,6,Z,12.2,230
2001,ACURA,3.2TL,3.2,6,Z,12.3,232
2001,ACURA,3.5RL,3.5,6,Z,13.4,264
2001,ACURA,INTEGRA,1.8,4,X,10,200
2001,ACURA,INTEGRA,1.8,4,X,9.3,191
2001,ACURA,INTEGRA GS-R,1.8,4,Z,9.4,193
2001,ACURA,MDX,3.5,6,Z,13.9,274
2001,ACURA,NSX,3,6,Z,13.7,269
2001,ACURA,NSX,3.2,6,Z,14,271
2001,AUDI,A4,1.8,4,Z,11.7,228
2001,AUDI,A4,1.8,4,Z,10.4,202
2001,AUDI,A4,2.8,6,Z,13,248
2001,AUDI,A4 QUATTRO,1.8,4,Z,11.8,230
2001,AUDI,A4 QUATTRO,1.8,4,Z,10.8,212
2001,AUDI,A4 QUATTRO,2.8,6,Z,13.3,255
2001,AUDI,A4 QUATTRO,2.8,6,Z,12.7,251
2001,AUDI,A6,2.8,6,Z,13.4,258
2001,AUDI,A6 AVANT QUATTRO WAGON,2.8,6,Z,13.8,269
2001,AUDI,A6 QUATTRO,2.7,6,Z,13.6,264
2001,AUDI,A6 QUATTRO,2.7,6,Z,13.6,267
2001,AUDI,A6 QUATTRO,2.8,6,Z,13.8,269
2001,AUDI,A6 QUATTRO,4.2,8,Z,13.8,264
2001,AUDI,A8 L,4.2,8,Z,13.8,264
2001,AUDI,A8 QUATTRO,4.2,8,Z,13.8,264
2001,AUDI,ALLROAD,2.7,6,Z,15.4,304
2001,AUDI,ALLROAD,2.7,6,Z,14.8,294
2001,AUDI,S4 QUATTRO,2.7,6,Z,13.6,264
2001,AUDI,S4 QUATTRO,2.7,6,Z,13.6,267
2001,AUDI,S8 QUATTRO #,4.2,8,Z,16,306
2001,AUDI,TT COUPE QUATTRO,1.8,4,Z,11.6,225
2001,AUDI,TT COUPE QUATTRO #,1.8,4,Z,11.6,225
2001,AUDI,TT ROADSTER,1.8,4,Z,10.9,214
2001,AUDI,TT ROADSTER QUATTRO #,1.8,4,Z,11.6,225
2001,BMW,320i,2.2,6,Z,11.6,223
2001,BMW,320i,2.2,6,Z,11.3,218
2001,BMW,325Ci,2.5,6,Z,11.8,230
2001,BMW,325Ci,2.5,6,Z,11.5,221
2001,BMW,325Ci CONVERTIBLE,2.5,6,Z,12.2,239
2001,BMW,325Ci CONVERTIBLE,2.5,6,Z,12.4,239
2001,BMW,325i,2.5,6,Z,11.8,230
2001,BMW,325i,2.5,6,Z,11.5,221
2001,BMW,325xi,2.5,6,Z,12,239
2001,BMW,325xi,2.5,6,Z,12.1,237
2001,BMW,330Ci,3,6,Z,11.6,225
2001,BMW,330Ci,3,6,Z,11.3,218
2001,BMW,330Ci CONVERTIBLE,3,6,Z,12.6,246
2001,BMW,330Ci CONVERTIBLE,3,6,Z,12.9,253
2001,BMW,330i,3,6,Z,11.6,225
2001,BMW,330i,3,6,Z,11.3,218
2001,BMW,330xi,3,6,Z,13,253
2001,BMW,330xi,3,6,Z,11.9,232
2001,BMW,525i,2.5,6,Z,11.8,230
2001,BMW,525i,2.5,6,Z,11.5,221
2001,BMW,525i SPORT WAGON,2.5,6,Z,12.2,239
2001,BMW,525i SPORT WAGON,2.5,6,Z,12.4,239
2001,BMW,530i,3,6,Z,12.6,246
2001,BMW,530i,3,6,Z,11.3,218
2001,BMW,540i,4.4,8,Z,13.1,258
2001,BMW,540i,4.4,8,Z,14.7,281
2001,BMW,540i SPORT WAGON,4.4,8,Z,13.9,281
2001,BMW,740i,4.4,8,Z,13.8,269
2001,BMW,740iL,4.4,8,Z,13.8,269
2001,BMW,750iL,5.4,12,Z,17.3,331
2001,BMW,M COUPE,3.2,6,Z,13.6,262
2001,BMW,M ROADSTER,3.2,6,Z,13.6,262
2001,BMW,M3,3.2,6,Z,14.5,276
2001,BMW,M3 CONVERTIBLE,3.2,6,Z,14.9,285
2001,BMW,M5,4.9,8,Z,17.5,331
2001,BMW,X5,3,6,Z,14.7,297
2001,BMW,X5,3,6,Z,15.6,308
2001,BMW,X5,4.4,8,Z,16.4,331
2001,BMW,Z3,2.5,6,Z,11.8,232
2001,BMW,Z3,2.5,6,Z,11.8,230
2001,BMW,Z3,3,6,Z,12,237
2001,BMW,Z3,3,6,Z,11.2,221
2001,BMW,Z8,4.9,8,Z,17.5,331
2001,BUICK,CENTURY,3.1,6,X,11.5,223
2001,BUICK,LESABRE,3.8,6,X,12.3,230
2001,BUICK,PARK AVENUE,3.8,6,X,12.3,230
2001,BUICK,PARK AVENUE #,3.8,6,Z,12.9,244
2001,BUICK,REGAL,3.8,6,X,12.7,237
2001,BUICK,REGAL #,3.8,6,Z,12.9,244
2001,CADILLAC,CATERA,3,6,Z,13.8,269
2001,CADILLAC,DEVILLE,4.6,8,Z,14,260
2001,CADILLAC,ELDORADO,4.6,8,Z,14,260
2001,CADILLAC,SEVILLE,4.6,8,Z,14,260
2001,CHEVROLET,ASTRO CARGO,4.3,6,X,13.8,276
2001,CHEVROLET,ASTRO CARGO AWD,4.3,6,X,15.5,308
2001,CHEVROLET,ASTRO PASSENGER,4.3,6,X,14.3,285
2001,CHEVROLET,ASTRO PASSENGER AWD,4.3,6,X,16.1,327
2001,CHEVROLET,BLAZER,4.3,6,X,13.8,276
2001,CHEVROLET,BLAZER,4.3,6,X,15.3,301
2001,CHEVROLET,BLAZER 4X4,4.3,6,X,15.5,308
2001,CHEVROLET,BLAZER 4X4,4.3,6,X,16.9,343
2001,CHEVROLET,C1500 SILVERADO,4.3,6,X,14.3,285
2001,CHEVROLET,C1500 SILVERADO,4.3,6,X,15.4,306
2001,CHEVROLET,C1500 SILVERADO,4.8,8,X,15.3,306
2001,CHEVROLET,C1500 SILVERADO,4.8,8,X,16.8,324
2001,CHEVROLET,C1500 SILVERADO,5.3,8,X,15.8,322
2001,CHEVROLET,C1500 SUBURBAN,5.3,8,X,16.9,345
2001,CHEVROLET,C1500 TAHOE,4.8,8,X,15.8,313
2001,CHEVROLET,C1500 TAHOE,5.3,8,X,16.9,345
2001,CHEVROLET,CAMARO,3.8,6,X,12.2,228
2001,CHEVROLET,CAMARO,3.8,6,X,12.3,228
2001,CHEVROLET,CAMARO,5.7,8,Z,13.1,255
2001,CHEVROLET,CAMARO,5.7,8,Z,12.4,239
2001,CHEVROLET,CAVALIER,2.2,4,X,10.3,205
2001,CHEVROLET,CAVALIER,2.2,4,X,10.8,207
2001,CHEVROLET,CAVALIER,2.4,4,X,11.4,223
2001,CHEVROLET,CAVALIER,2.4,4,X,11.2,214
2001,CHEVROLET,CAVALIER BI-FUEL,2.2,4,X,10.3,205
2001,CHEVROLET,CORVETTE,5.7,8,Z,13.1,255
2001,CHEVROLET,CORVETTE,5.7,8,Z,12.4,239
2001,CHEVROLET,G15/G25 CHEVY VAN,4.3,6,X,15.9,324
2001,CHEVROLET,G15/G25 CHEVY VAN,5,8,X,16.9,343
2001,CHEVROLET,G15/G25 CHEVY VAN,5.7,8,X,17.4,352
2001,CHEVROLET,G1500/G2500 CHEVY EXPRESS,4.3,6,X,16.5,336
2001,CHEVROLET,G1500/G2500 CHEVY EXPRESS,5,8,X,16.9,343
2001,CHEVROLET,G1500/G2500 CHEVY EXPRESS,5.7,8,X,18,361
2001,CHEVROLET,IMPALA,3.4,6,X,11,209
2001,CHEVROLET,IMPALA,3.8,6,X,12.7,237
2001,CHEVROLET,K1500 SILVERADO 4X4,4.3,6,X,15.5,308
2001,CHEVROLET,K1500 SILVERADO 4X4,4.3,6,X,16.9,343
2001,CHEVROLET,K1500 SILVERADO 4X4,4.8,8,X,15.4,315
2001,CHEVROLET,K1500 SILVERADO 4X4,4.8,8,X,18.4,363
2001,CHEVROLET,K1500 SILVERADO 4X4,5.3,8,X,16.2,334
2001,CHEVROLET,K1500 SUBURBAN 4X4,5.3,8,X,17.3,356
2001,CHEVROLET,K1500 TAHOE 4X4,4.8,8,X,15.4,315
2001,CHEVROLET,K1500 TAHOE 4X4,5.3,8,X,17.1,350
2001,CHEVROLET,MALIBU,3.1,6,X,11.5,223
2001,CHEVROLET,MONTE CARLO,3.4,6,X,11,209
2001,CHEVROLET,MONTE CARLO,3.8,6,X,12.7,237
2001,CHEVROLET,S10,4.3,6,X,13.8,276
2001,CHEVROLET,S10,4.3,6,X,15.3,301
2001,CHEVROLET,S10 4X4,4.3,6,X,16.4,336
2001,CHEVROLET,S10 4X4,4.3,6,X,16.8,338
2001,CHEVROLET,S10 FFV,2.2,4,X,12.6,248
2001,CHEVROLET,S10 FFV,2.2,4,E,17.7,243
2001,CHEVROLET,S10 FFV,2.2,4,X,11.5,225
2001,CHEVROLET,S10 FFV,2.2,4,E,15.6,216
2001,CHEVROLET,TRACKER CONVERTIBLE 4X4,1.6,4,X,9.2,196
2001,CHEVROLET,TRACKER CONVERTIBLE 4X4,2,4,X,10.3,216
2001,CHEVROLET,TRACKER CONVERTIBLE 4X4,2,4,X,10.5,221
2001,CHEVROLET,TRACKER VAN 4X4,2,4,X,10.3,216
2001,CHEVROLET,TRACKER VAN 4X4,2,4,X,10.5,221
2001,CHEVROLET,VENTURE,3.4,6,X,12.3,242
2001,CHRYSLER,300M,3.5,6,X,13.1,253
2001,CHRYSLER,CONCORDE,2.7,6,X,11.9,232
2001,CHRYSLER,CONCORDE,3.2,6,X,12.6,242
2001,CHRYSLER,INTREPID,2.7,6,X,11.9,232
2001,CHRYSLER,INTREPID,2.7,6,X,11.8,228
2001,CHRYSLER,INTREPID,3.2,6,X,12.6,242
2001,CHRYSLER,INTREPID,3.5,6,X,13.1,253
2001,CHRYSLER,LHS,3.5,6,X,13.1,251
2001,CHRYSLER,NEON,2,4,X,9.9,198
2001,CHRYSLER,NEON,2,4,X,8.6,177
2001,CHRYSLER,NEON R/T #,2,4,X,9.2,186
2001,CHRYSLER,PT CRUISER,2.4,4,X,11.9,239
2001,CHRYSLER,PT CRUISER,2.4,4,X,11.7,235
2001,CHRYSLER,SEBRING,2.4,4,X,11.7,221
2001,CHRYSLER,SEBRING,2.7,6,X,11.9,232
2001,CHRYSLER,SEBRING,2.7,6,X,11.8,228
2001,CHRYSLER,SEBRING CONVERTIBLE,2.7,6,X,11.9,232
2001,CHRYSLER,SEBRING CONVERTIBLE,2.7,6,X,11.8,228
2001,CHRYSLER,SEBRING COUPE,2.4,4,X,11.5,228
2001,CHRYSLER,SEBRING COUPE,3,6,X,12.3,239
2001,CHRYSLER,SEBRING COUPE,3,6,X,12.3,239
2001,CHRYSLER,SEBRING COUPE,3,6,X,11.6,225
2001,CHRYSLER,TOWN & COUNTRY,3.3,6,X,13.3,262
2001,CHRYSLER,TOWN & COUNTRY,3.8,6,X,13.7,269
2001,CHRYSLER,TOWN & COUNTRY AWD,3.8,6,X,14,276
2001,DAEWOO,LANOS,1.5,4,X,9.9,186
2001,DAEWOO,LANOS,1.5,4,X,9,175
2001,DAEWOO,LANOS,1.6,4,X,10.2,196
2001,DAEWOO,LANOS,1.6,4,X,9.1,177
2001,DAEWOO,LEGANZA,2.2,4,X,11.9,232
2001,DAEWOO,LEGANZA,2.2,4,X,11.6,223
2001,DAEWOO,NUBIRA,2,4,X,10.6,207
2001,DAEWOO,NUBIRA,2,4,X,10.5,205
2001,DAEWOO,NUBIRA WAGON,2,4,X,10.6,207
2001,DAEWOO,NUBIRA WAGON,2,4,X,10.5,205
2001,DODGE,CARAVAN,3.3,6,X,13.3,262
2001,DODGE,DAKOTA,3.9,6,X,15.1,301
2001,DODGE,DAKOTA,3.9,6,X,15.9,306
2001,DODGE,DAKOTA,3.9,6,X,16.2,310
2001,DODGE,DAKOTA,4.7,8,X,16.6,324
2001,DODGE,DAKOTA,4.7,8,X,16.1,313
2001,DODGE,DAKOTA,5.9,8,X,18.8,368
2001,DODGE,DAKOTA 4X4,3.9,6,X,16.3,329
2001,DODGE,DAKOTA 4X4,3.9,6,X,16.3,320
2001,DODGE,DAKOTA 4X4,4.7,8,X,17.7,347
2001,DODGE,DAKOTA 4X4,4.7,8,X,16.8,334
2001,DODGE,DAKOTA 4X4,5.9,8,X,19.6,380
2001,DODGE,DAKOTA 4X4,5.9,8,X,19.9,384
2001,DODGE,DURANGO 4X4,4.7,8,X,18.3,359
2001,DODGE,DURANGO 4X4,5.9,8,X,19.6,380
2001,DODGE,DURANGO 5.9 R/T 4X4 #,5.9,8,Z,19.6,380
2001,DODGE,GRAND CARAVAN,3.3,6,X,13.3,262
2001,DODGE,GRAND CARAVAN,3.8,6,X,13.7,269
2001,DODGE,GRAND CARAVAN,3.8,6,X,13.7,267
2001,DODGE,GRAND CARAVAN AWD,3.8,6,X,14,276
2001,DODGE,GRAND CARAVAN AWD,3.8,6,X,14.2,278
2001,DODGE,RAM 1500,3.9,6,X,15.3,306
2001,DODGE,RAM 1500,3.9,6,X,15.2,306
2001,DODGE,RAM 1500,3.9,6,X,16.4,315
2001,DODGE,RAM 1500,3.9,6,X,15.9,308
2001,DODGE,RAM 1500,5.2,8,X,18.2,354
2001,DODGE,RAM 1500,5.2,8,X,18.1,350
2001,DODGE,RAM 1500,5.2,8,X,18.3,350
2001,DODGE,RAM 1500,5.9,8,X,19.4,375
2001,DODGE,RAM 1500,5.9,8,X,19.4,368
2001,DODGE,RAM 1500 4X4,5.2,8,X,19.6,386
2001,DODGE,RAM 1500 4X4,5.2,8,X,20.1,391
2001,DODGE,RAM 1500 4X4,5.9,8,X,19.6,377
2001,DODGE,RAM 1500 VAN,3.9,6,X,16,338
2001,DODGE,RAM 1500 VAN,5.2,8,X,18.1,352
2001,DODGE,RAM 1500 VAN,5.9,8,X,19.5,377
2001,DODGE,RAM 1500 WAGON,3.9,6,X,17.1,352
2001,DODGE,RAM 1500 WAGON,5.2,8,X,18.1,352
2001,DODGE,RAM 2500 VAN,3.9,6,X,17.1,352
2001,DODGE,RAM 2500 VAN,5.2,8,X,18.1,352
2001,DODGE,RAM 2500 VAN,5.9,8,X,19.5,377
2001,DODGE,RAM 2500 VAN CNG,5.2,8,N,18.9,316
2001,DODGE,RAM 2500 WAGON,5.2,8,X,19.4,384
2001,DODGE,RAM 2500 WAGON,5.9,8,X,19.6,377
2001,DODGE,RAM 2500 WAGON CNG,5.2,8,N,19.4,319
2001,DODGE,VIPER GTS,8,10,Z,20.9,373
2001,DODGE,VIPER RT/10,8,10,Z,20.9,373
2001,FORD,COUGAR,2.5,6,X,11.8,228
2001,FORD,COUGAR,2.5,6,X,11.4,218
2001,FORD,CROWN VICTORIA,4.6,8,X,13.3,258
2001,FORD,CROWN VICTORIA NGV,4.6,8,N,15.6,242
2001,FORD,E150 CLUB WAGON,4.2,6,X,16.2,320
2001,FORD,E150 CLUB WAGON,4.6,8,X,16.3,320
2001,FORD,E150 CLUB WAGON,5.4,8,X,18.3,363
